contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,contract_type,exp_date,current_price,mid_price,bid_ask_diff,moneyness,days_to_exp,T
AMZN260130P00320000,2026-01-02 17:10:53+00:00,320.0,94.05,80.15,83.75,0.0,0.0,8.0,0,2.4033243041992183,True,REGULAR,USD,Puts,2026-01-30,239.07000732421875,81.95,3.5999999999999943,0.7470937728881836,0,0.0
AMZN260130P00325000,2026-01-02 17:10:53+00:00,325.0,99.06,85.1,88.9,0.0,0.0,8.0,0,2.524417751464843,True,REGULAR,USD,Puts,2026-01-30,239.07000732421875,87.0,3.8000000000000114,0.7356000225360577,0,0.0
AMZN260206C00125000,2026-01-27 19:24:01+00:00,125.0,118.72,111.5,115.25,0.0,0.0,2.0,14,2.4169961450195308,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,113.375,3.75,1.91256005859375,7,0.019178082191780823
AMZN260206C00130000,2026-01-27 20:54:55+00:00,130.0,114.98,106.35,110.2,0.0,0.0,2.0,5,2.269535576171875,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,108.275,3.8500000000000085,1.8390000563401443,7,0.019178082191780823
AMZN260206C00135000,2026-01-27 20:29:03+00:00,135.0,109.33,101.55,105.25,0.0,0.0,2.0,4,2.166020209960937,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,103.4,3.700000000000003,1.7708889431423611,7,0.019178082191780823
AMZN260206C00140000,2026-01-28 19:04:30+00:00,140.0,102.93,96.55,99.85,0.0,0.0,3.0,208,1.888672431640625,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,98.19999999999999,3.299999999999997,1.7076429094587053,7,0.019178082191780823
AMZN260206C00145000,2026-01-28 20:12:46+00:00,145.0,98.5,91.5,94.4,0.0,0.0,6.0,9,1.53515857421875,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,92.95,2.9000000000000057,1.6487586712015085,7,0.019178082191780823
AMZN260206C00150000,2026-01-28 15:04:37+00:00,150.0,97.81,86.6,88.35,0.0,0.0,1.0,43,1.0000000000000003e-05,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,87.475,1.75,1.593800048828125,7,0.019178082191780823
AMZN260206C00155000,2026-01-22 18:15:54+00:00,155.0,80.48,81.5,84.5,0.0,0.0,33.0,75,1.4140654296875002,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,83.0,3.0,1.5423871440272177,7,0.019178082191780823
AMZN260206C00160000,2026-01-26 20:47:20+00:00,160.0,79.79,76.55,80.05,0.0,0.0,8.0,9,1.5449241503906248,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,78.3,3.5,1.4941875457763671,7,0.019178082191780823
AMZN260206C00165000,2026-01-26 20:41:18+00:00,165.0,75.01,71.65,75.05,0.0,0.0,1.0,3,1.4448269946289063,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,73.35,3.3999999999999915,1.4489091352982955,7,0.019178082191780823
AMZN260206C00170000,2026-01-22 19:26:14+00:00,170.0,65.61,66.65,70.15,0.0,0.0,1.0,2,1.3759796826171873,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,68.4,3.5,1.4062941607306985,7,0.019178082191780823
AMZN260206C00175000,2026-01-27 15:34:54+00:00,175.0,67.58,61.7,65.2,0.0,0.0,2.0,3,1.2919957275390623,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,63.45,3.5,1.3661143275669643,7,0.019178082191780823
AMZN260206C00180000,2026-01-28 15:41:00+00:00,180.0,64.35,56.75,59.2,0.0,0.0,1.0,15,0.8027363476562499,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,57.975,2.450000000000003,1.328166707356771,7,0.019178082191780823
AMZN260206C00185000,2026-01-27 17:11:19+00:00,185.0,57.64,51.85,54.2,0.0,0.0,2.0,13,0.73437765625,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,53.025000000000006,2.3500000000000014,1.2922703098606418,7,0.019178082191780823
AMZN260206C00187500,2026-01-23 16:16:28+00:00,187.5,52.8,49.2,51.75,0.0,0.0,4.0,3,0.7382838671874999,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,50.475,2.549999999999997,1.2750400390625,7,0.019178082191780823
AMZN260206C00190000,2026-01-27 18:03:07+00:00,190.0,52.75,46.8,49.25,0.0,0.0,3.0,54,0.70312796875,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,48.025,2.450000000000003,1.2582631964432567,7,0.019178082191780823
AMZN260206C00195000,2026-01-28 14:30:03+00:00,195.0,52.1,41.9,44.4,0.0,0.0,1.0,1372,0.7060576269531251,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,43.15,2.5,1.2260000375600961,7,0.019178082191780823
AMZN260206C00200000,2026-01-28 20:37:21+00:00,200.0,42.3,37.5,39.8,-1.2000008,-2.7586224,2.0,776,0.7460962890625,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,38.65,2.299999999999997,1.1953500366210938,7,0.019178082191780823
AMZN260206C00202500,2026-01-27 14:45:20+00:00,202.5,38.15,35.85,37.2,0.0,0.0,5.0,7,0.6811555322265627,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,36.525000000000006,1.3500000000000014,1.180592628761574,7,0.019178082191780823
AMZN260206C00205000,2026-01-28 15:34:57+00:00,205.0,33.6,33.65,34.25,-6.700001,-16.625313,2.0,119,0.49805189453125004,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,33.95,0.6000000000000014,1.1661951576791159,7,0.019178082191780823
AMZN260206C00207500,2026-01-28 18:05:10+00:00,207.5,36.21,31.25,32.65,0.0,0.0,2.0,37,0.5371140039062501,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,31.95,1.3999999999999986,1.1521446136106928,7,0.019178082191780823
AMZN260206C00210000,2026-01-29 16:15:18+00:00,210.0,29.2,29.0,29.85,-4.919998,-14.41969,48.0,296,0.5898478515625001,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,29.425,0.8500000000000014,1.1384286063058036,7,0.019178082191780823
AMZN260206C00212500,2026-01-29 16:16:17+00:00,212.5,26.75,26.7,27.3,-4.25,-13.709678,3.0,31,0.5390671093750001,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,27.0,0.6000000000000014,1.125035328584559,7,0.019178082191780823
AMZN260206C00215000,2026-01-27 20:50:21+00:00,215.0,25.15,24.7,25.4,-6.1900005,-19.751118,2.0,186,0.5388229711914063,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,25.049999999999997,0.6999999999999993,1.1119535224382266,7,0.019178082191780823
AMZN260206C00217500,2026-01-29 16:13:56+00:00,217.5,22.55,22.7,23.15,-4.550001,-16.789673,1.0,17,0.5463912548828126,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,22.924999999999997,0.4499999999999993,1.0991724474676725,7,0.019178082191780823
AMZN260206C00220000,2026-01-29 16:21:04+00:00,220.0,20.9,20.9,21.2,-4.8999996,-19.329388,73.0,379,0.5710492114257812,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,21.049999999999997,0.3000000000000007,1.0866818514737215,7,0.019178082191780823
AMZN260206C00222500,2026-01-29 15:41:44+00:00,222.5,18.7,18.85,19.05,-4.49,-19.361792,21.0,618,0.5598188549804688,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,18.950000000000003,0.1999999999999993,1.0744719430301966,7,0.019178082191780823
AMZN260206C00225000,2026-01-29 16:02:25+00:00,225.0,16.35,17.0,17.2,-4.6800003,-22.253923,64.0,1495,0.5644574804687501,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,17.1,0.1999999999999993,1.0625333658854166,7,0.019178082191780823
AMZN260206C00227500,2026-01-29 16:15:58+00:00,227.5,15.05,15.35,15.5,-4.3499994,-22.422678,51.0,787,0.5741009387207032,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,15.425,0.15000000000000036,1.050857175051511,7,0.019178082191780823
AMZN260206C00230000,2026-01-29 16:18:17+00:00,230.0,13.68,13.65,13.85,-3.7199993,-21.379307,217.0,3364,0.5744671459960937,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,13.75,0.1999999999999993,1.039434814453125,7,0.019178082191780823
AMZN260206C00232500,2026-01-29 16:21:50+00:00,232.5,12.12,12.1,12.25,-3.58,-22.802547,226.0,1002,0.5739788696289063,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,12.175,0.15000000000000036,1.028258096018145,7,0.019178082191780823
AMZN260206C00235000,2026-01-29 16:22:49+00:00,235.0,10.7,10.7,10.85,-3.3000002,-23.57143,446.0,3258,0.5776409423828125,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,10.774999999999999,0.15000000000000036,1.0173191801030586,7,0.019178082191780823
AMZN260206C00237500,2026-01-29 16:22:56+00:00,237.5,9.3,9.25,9.45,-3.0500002,-24.696358,315.0,793,0.5716595568847658,True,REGULAR,USD,Calls,2026-02-06,239.07000732421875,9.35,0.1999999999999993,1.0066105571546053,7,0.019178082191780823
AMZN260206C00240000,2026-01-29 16:21:53+00:00,240.0,8.15,8.15,8.2,-2.8000002,-25.57078,2256.0,6332,0.5747112841796875,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,8.175,0.049999999999998934,0.9961250305175782,7,0.019178082191780823
AMZN260206C00242500,2026-01-29 16:20:56+00:00,242.5,7.07,7.0,7.1,-2.6799998,-27.487177,366.0,1608,0.5734905932617188,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,7.05,0.09999999999999964,0.9858557003060567,7,0.019178082191780823
AMZN260206C00245000,2026-01-29 16:22:37+00:00,245.0,6.02,5.95,6.05,-2.2800002,-27.469881,2611.0,5557,0.5697064514160157,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,6.0,0.09999999999999964,0.9757959482621174,7,0.019178082191780823
AMZN260206C00247500,2026-01-29 16:23:32+00:00,247.5,5.15,5.15,5.2,-2.15,-29.452057,994.0,1581,0.5739788696289063,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,5.175000000000001,0.04999999999999982,0.965939423532197,7,0.019178082191780823
AMZN260206C00250000,2026-01-29 16:21:26+00:00,250.0,4.3,4.25,4.35,-1.8999996,-30.645157,3741.0,17006,0.567387138671875,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,4.3,0.09999999999999964,0.956280029296875,7,0.019178082191780823
AMZN260206C00252500,2026-01-29 16:22:22+00:00,252.5,3.65,3.55,3.65,-2.0,-35.398228,372.0,1671,0.5661664477539063,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,3.5999999999999996,0.10000000000000009,0.9468119101949257,7,0.019178082191780823
AMZN260206C00255000,2026-01-29 16:21:24+00:00,255.0,3.0,2.98,3.05,-1.52,-33.62832,3205.0,9219,0.5668988623046876,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,3.0149999999999997,0.06999999999999984,0.9375294404871324,7,0.019178082191780823
AMZN260206C00257500,2026-01-29 16:22:30+00:00,257.5,2.52,2.44,2.5,-1.48,-37.0,2339.0,1260,0.5639692041015626,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,2.4699999999999998,0.06000000000000005,0.9284272129095874,7,0.019178082191780823
AMZN260206C00260000,2026-01-29 16:22:57+00:00,260.0,2.03,2.0,2.05,-1.1200001,-35.55556,1993.0,13109,0.5632367895507813,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,2.025,0.04999999999999982,0.9195000281700721,7,0.019178082191780823
AMZN260206C00262500,2026-01-29 16:20:56+00:00,262.5,1.67,1.62,1.68,-1.0300001,-38.14815,128.0,1361,0.5625043750000001,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,1.65,0.05999999999999983,0.9107428850446428,7,0.019178082191780823
AMZN260206C00265000,2026-01-29 16:21:58+00:00,265.0,1.32,1.31,1.35,-0.83000004,-38.24885,1242.0,5680,0.5612836840820312,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,1.33,0.040000000000000036,0.9021509710347877,7,0.019178082191780823
AMZN260206C00267500,2026-01-29 16:16:35+00:00,267.5,1.03,1.03,1.09,-0.76,-42.458103,85.0,409,0.559574716796875,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,1.06,0.06000000000000005,0.8937196535484813,7,0.019178082191780823
AMZN260206C00270000,2026-01-29 16:18:45+00:00,270.0,0.84,0.82,0.86,-0.6100001,-42.06897,649.0,10628,0.5581098876953126,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.84,0.040000000000000036,0.8854444715711806,7,0.019178082191780823
AMZN260206C00272500,2026-01-29 16:19:07+00:00,272.5,0.67,0.65,0.69,-0.47999996,-41.73913,11.0,300,0.5585981640625001,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.6699999999999999,0.039999999999999925,0.8773211277952981,7,0.019178082191780823
AMZN260206C00275000,2026-01-29 16:17:22+00:00,275.0,0.51,0.5,0.55,-0.41000003,-44.56522,382.0,2830,0.5578657495117189,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.525,0.050000000000000044,0.8693454811789773,7,0.019178082191780823
AMZN260206C00277500,2026-01-29 15:51:20+00:00,277.5,0.4,0.39,0.43,-0.36999997,-48.051945,26.0,1020,0.5576216113281252,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.41000000000000003,0.03999999999999998,0.8615135399070946,7,0.019178082191780823
AMZN260206C00280000,2026-01-29 16:13:15+00:00,280.0,0.32,0.3,0.34,-0.26999998,-45.76271,100.0,18147,0.5576216113281252,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.32,0.040000000000000036,0.8538214547293527,7,0.019178082191780823
AMZN260206C00285000,2026-01-29 16:00:13+00:00,285.0,0.18,0.18,0.21,-0.19999999,-52.631573,26.0,1003,0.559574716796875,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.195,0.03,0.8388421309621711,7,0.019178082191780823
AMZN260206C00290000,2026-01-29 16:07:17+00:00,290.0,0.12,0.11,0.14,-0.13,-52.0,15.0,599,0.5664105859375,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.125,0.030000000000000013,0.8243793356007543,7,0.019178082191780823
AMZN260206C00295000,2026-01-28 20:22:00+00:00,295.0,0.07,0.07,0.11,-0.080000006,-53.333336,1.0,478,0.5820354296875,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.09,0.039999999999999994,0.8104068044888771,7,0.019178082191780823
AMZN260206C00300000,2026-01-29 16:20:46+00:00,300.0,0.05,0.05,0.06,-0.040000003,-40.000004,83.0,2525,0.585941640625,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.055,0.009999999999999995,0.7969000244140625,7,0.019178082191780823
AMZN260206C00305000,2026-01-29 15:57:14+00:00,305.0,0.05,0.01,0.07,-0.009999998,-16.666662,2.0,130,0.6015664843750002,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.04,0.060000000000000005,0.7838360895876024,7,0.019178082191780823
AMZN260206C00310000,2026-01-29 14:37:51+00:00,310.0,0.04,0.0,0.04,0.0,0.0,2.0,162,0.5937540625000001,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.02,0.04,0.7711935720136088,7,0.019178082191780823
AMZN260206C00315000,2026-01-28 20:26:12+00:00,315.0,0.02,0.0,0.05,0.0,0.0,1.0,27,0.64062859375,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.025,0.05,0.758952404203869,7,0.019178082191780823
AMZN260206C00320000,2026-01-26 15:50:51+00:00,320.0,0.02,0.0,0.2,0.0,0.0,1.0,515,0.7812521875,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.1,0.2,0.7470937728881836,7,0.019178082191780823
AMZN260206C00325000,2026-01-22 17:51:31+00:00,325.0,0.01,0.0,0.07,0.0,0.0,20.0,4072,0.726565234375,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.035,0.07,0.7356000225360577,7,0.019178082191780823
AMZN260206C00330000,2026-01-26 19:10:41+00:00,330.0,0.01,0.0,0.27,0.0,0.0,2.0,34,0.88476677734375,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.135,0.27,0.7244545676491477,7,0.019178082191780823
AMZN260206C00340000,2026-01-20 20:04:20+00:00,340.0,0.01,0.0,0.26,0.0,0.0,32.0,35,0.9492192578124999,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.13,0.26,0.7031470803653492,7,0.019178082191780823
AMZN260206C00345000,2026-01-20 20:03:11+00:00,345.0,0.01,0.0,0.25,0.0,0.0,32.0,1154,0.9785158398437501,False,REGULAR,USD,Calls,2026-02-06,239.07000732421875,0.125,0.25,0.69295654296875,7,0.019178082191780823
AMZN260206P00125000,2026-01-26 18:55:06+00:00,125.0,0.01,0.0,0.01,0.0,0.0,232.0,269,1.2500037499999999,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.005,0.01,1.91256005859375,7,0.019178082191780823
AMZN260206P00130000,2026-01-27 16:08:28+00:00,130.0,0.01,0.01,0.04,0.0,0.0,10.0,47,1.3671906640625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.025,0.03,1.8390000563401443,7,0.019178082191780823
AMZN260206P00135000,2026-01-29 15:08:52+00:00,135.0,0.04,0.01,0.08,0.01,33.333336,3.0,36,1.3671906640625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.045,0.07,1.7708889431423611,7,0.019178082191780823
AMZN260206P00140000,2026-01-27 20:10:52+00:00,140.0,0.01,0.0,0.05,0.0,0.0,1.0,15,1.2109414453124998,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.025,0.05,1.7076429094587053,7,0.019178082191780823
AMZN260206P00145000,2026-01-28 20:34:01+00:00,145.0,0.03,0.01,0.05,0.0,0.0,6.0,117,1.15625421875,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.030000000000000002,0.04,1.6487586712015085,7,0.019178082191780823
AMZN260206P00150000,2026-01-26 20:49:53+00:00,150.0,0.04,0.02,0.06,0.0,0.0,39.0,4717,1.1171919140625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.04,0.039999999999999994,1.593800048828125,7,0.019178082191780823
AMZN260206P00155000,2026-01-28 19:03:06+00:00,155.0,0.03,0.01,0.07,0.0,0.0,2.0,121,1.0429735351562504,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.04,0.060000000000000005,1.5423871440272177,7,0.019178082191780823
AMZN260206P00160000,2026-01-29 15:53:49+00:00,160.0,0.04,0.02,0.07,-0.010000002,-20.000002,3.0,257,0.98437515625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.045000000000000005,0.05,1.4941875457763671,7,0.019178082191780823
AMZN260206P00165000,2026-01-29 16:02:35+00:00,165.0,0.05,0.06,0.08,-0.02,-28.571428,8.0,3589,0.9648441015625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.07,0.020000000000000004,1.4489091352982955,7,0.019178082191780823
AMZN260206P00170000,2026-01-29 16:19:24+00:00,170.0,0.09,0.08,0.09,0.030000005,60.00002,12.0,4837,0.914063359375,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.08499999999999999,0.009999999999999995,1.4062941607306985,7,0.019178082191780823
AMZN260206P00175000,2026-01-29 15:18:43+00:00,175.0,0.1,0.09,0.12,-0.009999998,-9.090907,71.0,909,0.867188828125,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.105,0.03,1.3661143275669643,7,0.019178082191780823
AMZN260206P00180000,2026-01-29 15:32:55+00:00,180.0,0.16,0.14,0.17,0.00999999,6.66666,60.0,3208,0.84179845703125,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.15500000000000003,0.03,1.328166707356771,7,0.019178082191780823
AMZN260206P00185000,2026-01-29 15:51:57+00:00,185.0,0.2,0.19,0.21,0.019999996,11.111108,134.0,1641,0.799806689453125,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.2,0.01999999999999999,1.2922703098606418,7,0.019178082191780823
AMZN260206P00187500,2026-01-29 16:03:09+00:00,187.5,0.24,0.22,0.26,0.03999999,19.999994,11.0,125,0.7861349511718749,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.24,0.04000000000000001,1.2750400390625,7,0.019178082191780823
AMZN260206P00190000,2026-01-29 15:45:11+00:00,190.0,0.28,0.27,0.3,0.060000002,27.272728,83.0,3250,0.770510107421875,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.28500000000000003,0.02999999999999997,1.2582631964432567,7,0.019178082191780823
AMZN260206P00192500,2026-01-29 16:06:34+00:00,192.5,0.31,0.3,0.34,0.03999999,14.814811,20.0,88,0.7480493945312501,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.32,0.040000000000000036,1.2419221159699676,7,0.019178082191780823
AMZN260206P00195000,2026-01-29 16:04:56+00:00,195.0,0.39,0.37,0.4,0.099999994,34.482758,33.0,772,0.73437765625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.385,0.030000000000000027,1.2260000375600961,7,0.019178082191780823
AMZN260206P00197500,2026-01-29 15:42:15+00:00,197.5,0.45,0.43,0.47,0.049999982,12.499995,4.0,71,0.71679970703125,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.44999999999999996,0.03999999999999998,1.2104810497428797,7,0.019178082191780823
AMZN260206P00200000,2026-01-29 16:19:38+00:00,200.0,0.52,0.52,0.55,0.119999975,27.906967,147.0,7836,0.702151416015625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.535,0.030000000000000027,1.1953500366210938,7,0.019178082191780823
AMZN260206P00202500,2026-01-29 16:16:36+00:00,202.5,0.66,0.63,0.67,0.21000004,46.666676,142.0,90,0.6909210595703126,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.65,0.040000000000000036,1.180592628761574,7,0.019178082191780823
AMZN260206P00205000,2026-01-29 16:20:49+00:00,205.0,0.77,0.75,0.79,0.22999996,42.592583,239.0,3675,0.6757844921875001,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.77,0.040000000000000036,1.1661951576791159,7,0.019178082191780823
AMZN260206P00207500,2026-01-29 16:12:53+00:00,207.5,1.02,0.92,0.98,0.38,59.375,57.0,2758,0.6674837939453127,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,0.95,0.05999999999999994,1.1521446136106928,7,0.019178082191780823
AMZN260206P00210000,2026-01-29 16:20:03+00:00,210.0,1.15,1.13,1.18,0.38,49.35065,132.0,3001,0.6577182666015625,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,1.1549999999999998,0.050000000000000044,1.1384286063058036,7,0.019178082191780823
AMZN260206P00212500,2026-01-29 16:21:26+00:00,212.5,1.43,1.38,1.46,0.47999996,50.526314,164.0,283,0.6508823974609376,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,1.42,0.08000000000000007,1.125035328584559,7,0.019178082191780823
AMZN260206P00215000,2026-01-29 16:15:22+00:00,215.0,1.8,1.72,1.77,0.64,55.172417,466.0,4343,0.6455113574218749,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,1.745,0.050000000000000044,1.1119535224382266,7,0.019178082191780823
AMZN260206P00217500,2026-01-29 16:21:28+00:00,217.5,2.13,2.1,2.17,0.68000007,46.896557,130.0,536,0.64062859375,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,2.135,0.06999999999999984,1.0991724474676725,7,0.019178082191780823
AMZN260206P00220000,2026-01-29 16:21:35+00:00,220.0,2.6,2.54,2.63,0.8299999,46.89265,4011.0,4702,0.6351354846191408,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,2.585,0.08999999999999986,1.0866818514737215,7,0.019178082191780823
AMZN260206P00222500,2026-01-29 16:18:21+00:00,222.5,3.2,3.05,3.2,1.06,49.532703,37.0,664,0.6312292736816407,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,3.125,0.15000000000000036,1.0744719430301966,7,0.019178082191780823
AMZN260206P00225000,2026-01-29 16:19:50+00:00,225.0,3.78,3.75,3.9,1.1299999,42.641502,607.0,6491,0.6337927246093751,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,3.825,0.1499999999999999,1.0625333658854166,7,0.019178082191780823
AMZN260206P00227500,2026-01-29 16:23:13+00:00,227.5,4.55,4.45,4.6,1.3500001,42.187504,66.0,3350,0.6284216845703126,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,4.525,0.14999999999999947,1.050857175051511,7,0.019178082191780823
AMZN260206P00230000,2026-01-29 16:21:54+00:00,230.0,5.4,5.3,5.4,1.5500002,40.259747,1131.0,13244,0.6257361645507813,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,5.35,0.10000000000000053,1.039434814453125,7,0.019178082191780823
AMZN260206P00232500,2026-01-29 16:19:48+00:00,232.5,6.39,6.3,6.45,1.79,38.913044,3143.0,519,0.6300085827636719,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,6.375,0.15000000000000036,1.028258096018145,7,0.019178082191780823
AMZN260206P00235000,2026-01-29 16:22:16+00:00,235.0,7.35,7.35,7.45,1.9000001,34.86239,382.0,5190,0.6267127172851563,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,7.4,0.10000000000000053,1.0173191801030586,7,0.019178082191780823
AMZN260206P00237500,2026-01-29 16:23:32+00:00,237.5,8.52,8.45,8.5,2.1200004,33.125004,166.0,637,0.6197547790527345,False,REGULAR,USD,Puts,2026-02-06,239.07000732421875,8.475,0.05000000000000071,1.0066105571546053,7,0.019178082191780823
AMZN260206P00240000,2026-01-29 16:21:26+00:00,240.0,9.9,9.8,9.95,2.4499998,32.885906,386.0,3847,0.6275672009277344,True,REGULAR,USD,Puts,2026-02-06,239.07000732421875,9.875,0.14999999999999858,0.9961250305175782,7,0.019178082191780823
AMZN260206P00242500,2026-01-29 16:06:35+00:00,242.5,11.68,11.15,11.35,3.08,35.813953,116.0,470,0.6265906481933594,True,REGULAR,USD,Puts,2026-02-06,239.07000732421875,11.25,0.1999999999999993,0.9858557003060567,7,0.019178082191780823
AMZN260206P00245000,2026-01-29 16:19:48+00:00,245.0,12.68,12.6,12.75,2.6800003,26.800003,186.0,2433,0.6219520227050781,True,REGULAR,USD,Puts,2026-02-06,239.07000732421875,12.675,0.15000000000000036,0.9757959482621174,7,0.019178082191780823
AMZN260206P00247500,2026-01-29 15:58:55+00:00,247.5,14.75,14.15,14.35,3.6999998,33.48416,12.0,227,0.6207313317871095,True,REGULAR,USD,Puts,2026-02-06,239.07000732421875,14.25,0.1999999999999993,0.965939423532197,7,0.019178082191780823
AMZN260206P00250000,2026-01-29 16:09:33+00:00,250.0,16.68,15.85,16.05,4.05,32.06651,213.0,1671,0.6215858154296876,True,REGULAR,USD,Puts,2026-02-06,239.07000732421875,15.95,0.20000000000000107,0.956280029296875,7,0.019178082191780823
AMZN260206P00252500,2026-01-29 15:58:55+00:00,252.5,18.3,17.7,17.9,3.999999,27.972021,13.0,95,0.627078924560547,True,REGULAR,USD,Puts,2026-02-06,239.07000732421875,17.799999999999997,0.1999999999999993,0.9468119101949257,7,0.019178082191780823
AMZN260206P00255000,2026-01-29 15:57:05+00:00,255.0,20.15,19.6,19.85,4.3999996,27.936506,40.0,432,0.6324499645996093,True,REGULAR,USD,Puts,2026-02-06,239.07000732421875,19.725,0.25,0.9375294404871324,7,0.019178082191780823
